Date,Open,High,Low,Close,Volume
2020-07-29,74.9782,76.3896,74.879,75.9004,22757660
2020-07-30,74.628,76.7662,74.4884,76.6407,36173077
2020-07-31,74.5821,74.9792,72.4375,74.1287,91859436
2020-08-03,74.2807,74.6161,73.3202,73.8702,45686720
2020-08-04,74.067,74.3858,72.9371,73.399,37347077
2020-08-05,73.5743,74.2309,73.2951,73.6873,29256033
2020-08-06,73.5409,75.0415,73.3292,74.9757,33425954
2020-08-07,75.1794,75.73,74.045,74.6478,27826389
2020-08-10,74.2707,75.0853,73.6076,74.5706,20621063
2020-08-11,74.4302,75.2492,73.6426,73.7596,31209789
2020-08-12,74.0877,75.3106,73.9818,75.0897,22612877
2020-08-13,75.1381,76.5711,75.1381,75.5586,22475401
2020-08-14,75.4071,75.7147,74.6793,74.9598,22020718
2020-08-17,75.5247,75.9138,74.9782,75.5381,20071177
2020-08-18,76.0304,77.5872,75.8084,77.508,28479869
2020-08-19,77.3441,78.1597,76.7219,76.9516,30582303
2020-08-20,76.7204,78.7231,76.4458,78.5278,26478259
2020-08-21,78.3062,79.3065,77.8333,78.4939,34971818
2020-08-24,79.3359,80.1484,78.4676,78.9712,25730799
2020-08-25,78.7196,80.1534,78.6091,80.0025,25240428
2020-08-26,80.0249,82.341,79.7596,81.9096,52376444
2020-08-27,82.0331,82.1018,80.6484,81.1319,31463707
2020-08-28,81.1793,81.7711,80.9866,81.6754,22505188
2020-08-31,81.8817,81.928,80.9729,81.1823,26517722
2020-09-01,81.3132,82.6614,81.1823,82.4551,22757520
2020-09-02,83.0993,85.9934,82.7096,85.5593,49700960
2020-09-03,84.6691,84.693,80.0951,81.1813,63956752
2020-09-04,80.1594,81.4542,76.6207,78.7749,56053124
2020-09-08,75.9746,77.4965,75.5511,75.9049,54227590
2020-09-09,77.1653,77.6545,75.9831,77.0821,39383814
2020-09-10,77.229,78.3987,75.7255,76.0269,33143594
2020-09-11,76.1315,76.6568,74.3814,75.5143,30818055
2020-09-14,76.3057,77.5689,74.9837,75.169,42814787
2020-09-15,76.1186,77.2693,75.8302,76.4788,23124626
2020-09-16,76.8454,77.4378,75.3066,75.3314,22223651
2020-09-17,74.0222,74.6623,72.8589,74.0835,40152149
2020-09-18,74.1462,74.4899,71.3224,72.2924,63284343
2020-09-21,71.3224,71.743,69.8807,71.2486,57114397
2020-09-22,72.2541,72.9341,71.2167,72.7273,34073915
2020-09-23,72.3423,72.3915,69.8807,70.2149,37862740
2020-09-24,69.8807,71.6398,69.8542,70.886,34677475
2020-09-25,70.9951,72.0358,70.1297,71.6931,30443502
2020-09-28,73.3337,73.3835,72.0528,72.6696,30896317
2020-09-29,72.9311,73.3342,72.4375,73.0363,31937598
2020-09-30,72.783,74.0414,72.525,73.0153,41071751
2020-10-01,73.9151,74.4834,73.5734,74.1262,33003629
2020-10-02,72.7179,73.6844,72.1061,72.5172,31335825
2020-10-05,72.8684,73.9668,72.7408,73.8737,21679466
2020-10-06,73.5085,73.9578,71.9896,72.289,26189637
2020-10-07,72.702,73.1832,71.4026,72.6935,36239858
2020-10-08,73.0078,74.1326,73.0078,73.9036,26170568
2020-10-09,74.3734,75.3194,74.0815,75.2497,33086307
2020-10-12,76.6222,79.1342,76.1888,77.9469,55543904
2020-10-13,78.5657,78.9717,77.65,78.0705,39213820
2020-10-14,78.3814,78.9065,77.0155,77.8896,33304857
2020-10-15,76.9461,78.286,76.7782,77.4926,31342910
2020-10-16,77.8094,78.6006,77.6017,78.1018,34330502
2020-10-19,78.5119,78.9102,75.8709,76.2211,29840825
2020-10-20,75.8804,78.4077,75.7504,77.2738,41869533
2020-10-21,78.209,80.4653,78.0738,79.013,60539729
2020-10-22,78.9637,80.3796,78.5891,80.0429,30626081
2020-10-23,80.4608,81.4108,80.3044,81.3541,30658779
2020-10-26,80.4583,81.1847,78.1058,78.9283,35956214
2020-10-27,79.1596,79.8107,78.5647,79.6553,25996660
2020-10-28,77.2206,77.4099,75.1516,75.2671,45337258
2020-10-29,75.577,79.1498,75.5536,77.5629,55607715
2020-10-30,83.0708,83.7621,79.7893,80.5136,100286174
2020-11-02,80.8837,82.6126,80.4205,80.9227,44389314
2020-11-03,81.2435,82.6504,80.3143,81.9858,31546767
2020-11-04,84.9709,88.1818,84.8425,86.9772,71601605
2020-11-05,88.2027,89.2673,86.7371,87.8068,39902267
2020-11-06,87.2507,88.1053,86.5204,87.6686,28725436
2020-11-09,89.4747,90.5165,87.5599,87.7528,53634207
2020-11-10,86.1761,87.6513,85.496,86.5722,43177116
2020-11-11,87.1043,87.8266,86.8382,87.0459,31953536
2020-11-12,86.7853,87.9302,86.5847,86.8263,26583278
2020-11-13,87.0843,88.5355,86.4855,88.2929,29865414
2020-11-16,87.8884,89.3928,87.7483,88.3811,25560183
2020-11-17,88.0738,88.536,87.6566,87.7648,21397969
2020-11-18,87.5147,87.9312,86.6142,86.7176,20180431
2020-11-19,86.3485,87.856,86.1885,87.6109,20179689
2020-11-20,87.7818,88.0987,86.4367,86.5055,27806878
2020-11-23,86.6967,86.9841,85.2002,86.0661,22634114
2020-11-24,86.0631,88.0046,85.7258,87.8765,28107645
2020-11-25,88.0713,88.1992,87.1023,87.8879,19670188
2020-11-27,87.9084,89.526,87.9084,89.0283,14843755
2020-11-30,88.4618,88.6953,87.0763,87.4031,32535257
2020-12-01,88.0137,90.757,87.833,89.4438,37498123
2020-12-02,89.4438,91.306,88.9361,90.9189,29531367
2020-12-03,90.6982,91.8585,90.5219,90.763,24816959
2020-12-04,90.6823,91.1445,90.352,90.8587,20619317
2020-12-07,90.4495,91.1341,89.8265,90.5233,22358298
2020-12-08,90.0993,90.4705,89.2404,90.2394,19998574
2020-12-09,90.191,91.0883,87.7818,88.5719,31826517
2020-12-10,87.8117,88.429,86.3633,88.0633,28792217
2020-12-11,87.6821,88.5445,87.3204,88.4195,18696150
2020-12-14,88.2162,89.1667,87.1405,87.2966,33169227
2020-12-15,87.6751,87.8815,86.769,87.7359,21443293
2020-12-16,88.136,88.136,87.137,87.5422,24766175
2020-12-17,87.878,88.0164,86.2449,86.7111,35006543
2020-12-18,86.9931,87.1023,85.4403,85.9993,85565804
2020-12-21,85.1478,86.5362,84.3941,86.4148,34097299
2020-12-22,86.1542,86.3177,84.9809,85.7003,20450447
2020-12-23,85.8852,86.8905,85.7491,86.0993,23056961
2020-12-24,86.1378,86.8058,85.9061,86.3948,9346519
2020-12-28,86.9304,89.0273,86.7764,88.3776,27750976
2020-12-29,89.0388,89.1005,87.4385,87.5705,19797247
2020-12-30,87.9312,88.0688,86.0879,86.499,21102381
2020-12-31,86.5497,87.5577,86.491,87.3154,21145959
2021-01-04,87.6821,87.8063,85.0486,85.9948,37459202
2021-01-05,85.9429,87.0261,85.535,86.6882,20433044
2021-01-06,84.7057,86.8832,84.4988,85.8328,46756906
2021-01-07,86.0261,88.5699,86.0261,88.3966,42088604
2021-01-08,88.537,89.6429,87.7428,89.5668,35613154
2021-01-11,88.53,88.8967,87.2906,87.4973,34938558
2021-01-12,86.9528,88.0758,85.5088,86.5577,29641364
2021-01-13,86.0541,87.5023,86.0541,87.0469,23516742
2021-01-14,87.1277,88.0583,85.9918,86.2334,29318237
2021-01-15,86.1388,87.0653,85.2764,86.0691,31558268
2021-01-19,86.8352,89.8662,86.3286,88.9012,41810038
2021-01-20,90.9886,94.6431,90.6469,93.664,64383955
2021-01-21,94.3406,96.2551,93.6311,93.8672,58872106
2021-01-22,94.2314,94.8756,93.4859,94.2861,32862599
2021-01-25,95.2916,95.7439,92.6222,94.3718,50770302
2021-01-26,93.9589,95.4415,93.4677,95.0529,31575611
2021-01-27,93.4068,93.6838,89.5394,90.6184,82811736
2021-01-28,91.2193,94.0585,91.2193,92.3253,55478488
2021-01-29,91.3698,92.0431,89.7526,91.0381,44691606
2021-02-01,91.8962,95.431,91.8962,94.3116,40397977
2021-02-02,95.311,97.1165,94.9742,95.6094,66572861
2021-02-03,102.907,104.951,100.315,102.572,98236470
2021-02-04,102.659,103.091,101.387,102.311,48771763
2021-02-05,102.606,104.418,102.129,104.064,29973384
2021-02-08,104.621,105.368,102.794,103.85,28933367
2021-02-09,103.366,104.547,103.126,103.396,21971019
2021-02-10,103.781,104.565,102.241,103.947,25192595
2021-02-11,104.173,104.321,103.069,104.061,20554824
2021-02-12,103.612,104.596,103.305,104.373,19059342
2021-02-16,104.211,106.87,104.211,105.153,31116292
2021-02-17,104.32,105.739,104.04,105.549,20377142
2021-02-18,104.87,105.716,104.287,104.91,22652802
2021-02-19,105.009,105.547,103.796,104.063,38076311
2021-02-22,102.309,103.64,102.03,102.342,29573158
2021-02-23,100.337,103.251,99.1521,102.634,34783618
2021-02-24,101.136,104.039,101.01,103.814,22690698
2021-02-25,102.425,103.774,99.9614,100.434,41698796
2021-02-26,101.132,102.455,99.6887,100.731,40186433
2021-03-01,102.03,103.437,101.353,103.109,26156256
2021-03-02,102.869,104.358,102.463,102.851,25656350
2021-03-03,102.227,103.425,99.3398,100.208,34015765
2021-03-04,100.38,103.356,99.9095,101.328,49394131
2021-03-05,102.686,104.93,101.023,104.475,53292031
2021-03-08,103.827,105.305,99.8975,100.012,37001068
2021-03-09,102.118,102.823,101.412,101.65,34043585
2021-03-10,102.698,102.698,100.601,101.442,27198320
2021-03-11,102.539,105.182,102.451,104.648,27803024
2021-03-12,103.445,103.505,101.254,102.129,33940573
2021-03-15,101.88,102.378,101.024,102.351,26309851
2021-03-16,102.927,105.302,102.592,103.818,32015941
2021-03-17,103.049,104.571,101.837,103.735,26478159
2021-03-18,102.039,103.063,100.594,100.702,31827922
2021-03-19,101.12,101.484,99.784,100.982,46238935
2021-03-22,101.016,102.047,100.337,101.169,33656989
2021-03-23,101.63,102.833,101.034,101.697,28612468
2021-03-24,102.217,103.006,101.084,101.258,25308474
2021-03-25,101.086,101.913,99.444,101.255,35744850
2021-03-26,101.224,101.601,99.83,100.87,28078921
2021-03-29,100.743,102.09,99.9105,101.921,26588658
2021-03-30,102.278,102.761,101.44,101.955,27416147
2021-03-31,102.349,103.936,101.981,102.753,42723959
2021-04-01,104.235,106.403,104.194,106.104,40024669
2021-04-05,106.97,111.046,106.873,110.547,48685452
2021-04-06,110.147,110.998,109.692,110.064,35368531
2021-04-07,110.256,111.819,110.256,111.548,24221407
2021-04-08,112.791,113.179,111.746,112.115,28768190
2021-04-09,111.866,113.287,111.459,113.124,26240079
2021-04-12,112.299,112.437,110.989,111.825,25114373
2021-04-13,112.143,112.764,111.747,112.314,25774658
2021-04-14,112.963,112.963,111.397,111.69,21078997
2021-04-15,112.689,114.385,112.152,113.85,29280742
2021-04-16,114.048,114.297,113.136,113.726,26378057
2021-04-19,113.099,114.789,113.099,114.074,30399202
2021-04-20,114.459,114.535,112.449,113.538,22369117
2021-04-21,113.192,113.588,111.835,113.505,23288297
2021-04-22,113.359,114.031,111.612,112.219,24233049
2021-04-23,112.941,114.889,112.653,114.581,29216610
2021-04-26,114.809,115.807,114.451,115.079,32153980
2021-04-27,115.464,115.504,113.895,114.135,44546502
2021-04-28,119.193,121.13,117.236,117.526,81400820
2021-04-29,119.031,119.774,118.263,119.206,41382554
2021-04-30,117.973,118.661,116.904,117.25,45019370
2021-05-03,117.818,118.647,116.353,116.731,28345162
2021-05-04,115.26,115.829,112.427,114.925,44981112
2021-05-05,116.012,116.328,114.997,115.32,26732738
2021-05-06,114.899,116.445,114.238,116.445,25281777
2021-05-07,117.768,118.134,116.885,117.171,29001995
2021-05-10,115.987,116.129,113.815,114.174,31026648
2021-05-11,111.749,113.602,111.292,113.093,34309767
2021-05-12,110.908,111.993,109.285,109.614,46543595
2021-05-13,110.904,111.568,109.938,111.049,33340827
2021-05-14,112.52,113.824,112.094,113.507,32112570
2021-05-17,112.77,114.075,112.369,114.033,21675672
2021-05-18,114.702,114.967,112.701,112.715,22284190
2021-05-19,111.02,113.338,110.87,113.165,23769957
2021-05-20,114.136,115.182,113.764,114.931,32468275
2021-05-21,115.452,115.526,114.051,114.292,40779094
2021-05-24,115.326,117.85,115.18,117.626,31947594
2021-05-25,118.172,118.769,117.325,117.717,22520985
2021-05-26,117.898,119.018,117.895,118.586,21650160
2021-05-27,119.022,119.022,117.387,117.708,35351710
2021-05-28,118.292,118.375,117.217,117.416,21568706
2021-06-01,118.293,118.855,117.289,118.629,23442695
2021-06-02,119.027,119.25,117.193,118.102,21239637
2021-06-03,116.863,117.425,116.055,116.955,18763694
2021-06-04,118.036,119.518,117.694,119.247,24546863
2021-06-07,119.041,119.791,118.62,119.681,24206754
2021-06-08,120.165,120.539,119.307,119.489,24327711
2021-06-09,120.135,120.208,119.412,119.963,18006078
2021-06-10,119.912,121.36,119.755,121.316,26001417
2021-06-11,121.56,121.645,120.511,121.071,22037740
2021-06-14,121.174,122.004,120.463,122.004,22177665
2021-06-15,122.008,122.332,120.619,120.981,21640304
2021-06-16,121.133,121.446,119.039,120.336,26567823
2021-06-17,120.261,122.08,120.064,121.304,25942584
2021-06-18,120.928,121.164,119.581,119.677,46282372
2021-06-21,120.065,121.56,119.465,121.372,27513037
2021-06-22,121.31,121.958,120.627,121.888,22471366
2021-06-23,121.652,122.65,121.394,121.686,19223595
2021-06-24,122.257,122.611,121.858,122.058,21442590
2021-06-25,121.56,122.19,121.126,122.066,34721795
2021-06-28,122.236,122.341,120.967,122.094,28628827
2021-06-29,122.227,122.577,121.251,121.83,23192491
2021-06-30,121.554,121.815,120.915,121.649,24562700
2021-07-01,121.285,122.144,121.093,122.002,18178480
2021-07-02,122.705,124.951,122.615,124.805,26096440
2021-07-06,125.195,125.972,124.133,125.734,26499295
2021-07-07,126.703,126.825,125.697,126.018,24146236
2021-07-08,123.578,125.142,123.574,124.592,23875578
2021-07-09,124.574,125.28,124.101,125.065,18699221
2021-07-12,125.722,126.61,125.158,126.517,17731827
2021-07-13,126.579,127.595,126.216,126.882,19316712
2021-07-14,127.496,128.859,127.452,127.774,23831740
2021-07-15,128.185,128.235,126.074,126.546,24306595
2021-07-16,127.202,127.35,125.698,126.511,20498581
2021-07-19,125.634,125.749,123.059,124.128,28068965
2021-07-20,125.075,126.584,123.901,125.754,26411839
2021-07-21,125.678,127.135,125.568,127.088,20821387
2021-07-22,127.382,128.019,127.038,127.957,14353725
2021-07-23,129.958,132.917,129.331,132.535,41656884
2021-07-26,132.847,133.752,131.824,133.551,30682304
2021-07-27,133.766,133.914,129.634,131.423,54907807
2021-07-28,135.82,137.797,134.79,135.603,95475458
2021-07-29,135.659,136.167,135.054,135.287,31830692
2021-07-30,134.547,134.816,133.77,134.241,25668494
2021-08-02,134.629,134.847,133.311,134.366,21712626
2021-08-03,134.647,135.241,132.839,135.14,20837143
2021-08-04,134.86,135.159,134.001,134.638,19747347
2021-08-05,135.189,135.858,134.359,135.76,17933776
2021-08-06,135.551,135.979,134.722,135.247,20562391
2021-08-09,135.451,136.688,134.85,136.419,17830403
2021-08-10,136.846,137.275,135.871,136.313,19484458
2021-08-11,136.686,137.185,135.78,135.787,15407652
2021-08-12,135.485,136.804,134.937,136.698,16578742
2021-08-13,136.754,137.359,136.539,137.231,16005251
2021-08-16,137.028,137.862,134.81,137.81,22479556
2021-08-17,137.253,137.766,135.591,136.168,21793919
2021-08-18,136.007,136.609,134.833,134.96,19328755
2021-08-19,133.95,135.861,133.765,135.189,21861503
2021-08-20,135.509,137.057,134.762,136.933,31306238
2021-08-23,137.47,140.366,137.111,139.535,28556546
2021-08-24,140.104,141.567,139.831,140.752,19337065
2021-08-25,141.114,141.676,140.866,141.566,15908943
2021-08-26,141.237,141.903,140.847,140.929,20684030
2021-08-27,141.14,143.99,140.986,143.484,28884531
2021-08-30,143.878,145.443,143.642,144.068,24522776
2021-08-31,144.623,144.647,143.76,144.175,22530139
2021-09-01,144.476,145.725,144.361,144.692,22015620
2021-09-02,144.692,144.993,142.667,142.769,32475441
2021-09-03,142.564,143.634,141.887,143.221,19926334
2021-09-07,143.315,144.043,143.1,143.76,20204880
2021-09-08,143.579,143.878,142.484,143.172,18416741
2021-09-09,143.321,143.789,142.661,143.022,15372626
2021-09-10,143.691,144.195,140.23,140.368,36972886
2021-09-13,141.437,142.434,140.74,141.818,22173932
2021-09-14,142.479,142.845,141.237,142.029,19745179
2021-09-15,142.256,143.928,140.838,143.908,27506935
2021-09-16,143.43,143.779,141.888,143.091,26290381
2021-09-17,142.515,142.932,139.963,140.292,53577984
2021-09-20,137.663,138.498,135.83,138.218,46686672
2021-09-21,139.244,139.506,137.778,138.531,25423730
2021-09-22,138.801,140.378,138.052,139.777,25146388
2021-09-23,140.478,141.184,139.895,140.706,21026949
2021-09-24,140.031,141.816,139.734,141.702,23067218
2021-09-27,140.296,141.425,139.562,140.562,21961284
2021-09-28,138.154,138.594,134.871,135.339,45938128
2021-09-29,136.486,136.655,133.382,133.869,30960529
2021-09-30,133.777,135.053,133.073,133.193,38166658
2021-10-01,133.962,136.416,133.589,136.049,35488364
2021-10-04,135.469,135.469,130.577,133.177,51387552
2021-10-05,133.557,136.728,133.557,135.532,32520725
2021-10-06,134.264,137.253,134.064,137.068,24452602
2021-10-07,138.39,139.536,138.15,138.722,25201166
2021-10-08,139.073,139.824,138.715,139.281,26621998
2021-10-11,138.789,140.204,138.357,138.412,18018703
2021-10-12,138.976,139.003,135.269,135.956,36463948
2021-10-13,136.905,137.501,136.025,137.085,19733597
2021-10-14,138.97,140.827,138.323,140.641,32043682
2021-10-15,141.103,141.206,140.247,140.858,30384187
2021-10-18,140.566,142.28,140.559,142.262,20470098
2021-10-19,142.87,143.143,142.085,142.719,20236092
2021-10-20,142.82,143.027,140.867,141.256,23372481
2021-10-21,141.256,141.643,139.993,141.373,26387572
2021-10-22,138.647,140.075,135.565,137.069,50772350
2021-10-25,137.053,137.501,134.935,136.95,34537007
2021-10-26,138.761,139.577,137.805,138.805,49413501
2021-10-27,138.901,148.113,138.901,145.689,86092366
2021-10-28,146.602,146.626,144.105,145.322,36337631
2021-10-29,144.554,147.707,144.128,147.511,43477340
2021-11-01,147.511,147.511,142.708,142.978,47093341
2021-11-02,144.058,146.08,143.815,144.906,33603616
2021-11-03,145.374,146.14,144.069,146.069,27592905
2021-11-04,146.592,149.193,145.779,147.732,38550504
2021-11-05,148.632,149.785,147.662,148.314,38493779
2021-11-08,149.284,150.071,147.895,148.493,23136067
2021-11-09,148.694,149.293,146.713,148.38,19600537
2021-11-10,146.968,147.535,144.016,145.367,30078443
2021-11-11,145.961,147.004,145.074,145.24,16577357
2021-11-12,146.087,148.312,144.886,148.141,22441057
2021-11-15,148.363,149.01,147.042,147.915,23592255
2021-11-16,147.615,148.224,146.78,147.341,18972528
2021-11-17,147.493,148.023,146.708,147.512,19670550
2021-11-18,147.707,150.036,147.349,149.297,35757375
2021-11-19,149.433,150.421,148.361,148.388,33821543
2021-11-22,148.792,149.289,145.619,145.773,30740233
2021-11-23,145.625,146.131,143.594,145.256,27329875
2021-11-24,144.948,145.72,143.851,145.592,18105537
2021-11-26,143.827,144.036,141.329,141.67,30579694
2021-11-29,143.48,145.768,143.375,145.005,32713200
2021-11-30,144.484,145.473,141.091,141.384,42219717
2021-12-01,143.48,145.423,140.402,140.542,34178693
2021-12-02,140.74,143.345,139.707,142.45,29300674
2021-12-03,143.162,143.878,139.794,141.489,41379623
2021-12-06,142.524,143.334,139.643,142.639,30729093
2021-12-07,145.07,146.999,144.704,146.738,32357174
2021-12-08,147.063,147.858,145.877,147.651,24358302
2021-12-09,147.058,148.562,146.583,147.105,23354075
2021-12-10,148.163,148.44,146.174,147.467,24551439
2021-12-13,147.248,147.435,144.991,145.299,27167529
2021-12-14,143.448,143.958,140.705,143.388,38585611
2021-12-15,142.891,146.191,141.166,145.912,36502306
2021-12-16,146.638,147.144,143.088,143.923,33772366
2021-12-17,141.985,143.315,140.79,141.213,51202824
2021-12-20,139.614,141.261,138.818,141.096,27290935
2021-12-21,141.541,143.35,139.995,142.954,28859601
2021-12-22,142.552,145.971,142.552,145.886,26417801
2021-12-23,145.971,147.708,145.923,146.386,26479082
2021-12-27,146.724,147.809,146.637,147.371,16042405
2021-12-28,147.701,147.764,145.527,146.157,18320473
2021-12-29,146.115,146.885,145.121,146.126,17851941
2021-12-30,146.164,146.768,145.467,145.671,15744589
2021-12-31,145.523,146.168,144.329,144.329,18200921
2022-01-03,144.531,145.324,143.194,144.468,28782904
2022-01-04,144.871,145.956,143.197,143.878,28502390
2022-01-05,143.898,143.977,137.191,137.278,54816276
2022-01-06,136.504,139.435,136.064,137.251,37482808
2022-01-07,137.647,137.948,135.275,136.523,29868445
2022-01-10,134.59,138.318,132.683,138.169,44569103
2022-01-11,137.508,139.709,136.198,139.231,28833848
2022-01-12,140.64,142.093,140.186,140.919,26206698
2022-01-13,141.029,142.334,137.909,138.087,31550560
2022-01-14,136.584,140.234,136.504,138.976,29768805
2022-01-18,135.683,136.636,134.949,135.507,35014572
2022-01-19,136.029,137.461,134.528,134.628,28751490
2022-01-20,135.758,137.129,132.485,132.827,30015556
2022-01-21,132.115,134.378,129.616,129.881,55853162
2022-01-24,125.523,130.729,124.05,130.332,76972264
2022-01-25,128.275,128.932,126.045,126.476,47130796
2022-01-26,130.645,132.52,126.683,128.766,49307599
2022-01-27,130.829,132.173,128.466,128.539,32134851
2022-01-28,129.19,132.874,128.021,132.869,34486043
2022-01-31,133.677,134.984,131.732,134.815,40130953
2022-02-01,137.097,137.296,133.883,137.147,68892480
2022-02-02,150.704,150.999,144.997,147.465,123645829
2022-02-03,145.18,149.134,142.149,142.574,71776477
2022-02-04,142.927,144.352,140.008,142.775,58208469
2022-02-07,143.729,143.729,138.398,138.698,55172583
2022-02-08,138.524,139.495,136.52,138.895,54480383
2022-02-09,140.454,142.009,139.68,141.081,40289405
2022-02-10,139.199,140.973,137.458,138.12,39473237
2022-02-11,138.1,138.653,132.918,133.797,40103193
2022-02-14,132.776,135.808,132.776,135.037,34425424
2022-02-15,137.073,137.609,135.331,136.114,26808091
2022-02-16,136.152,137.587,134.436,137.241,25112004
2022-02-17,135.751,136.618,132,132.061,39090695
2022-02-18,132.985,133.586,129.726,129.932,45784815
2022-02-22,129.369,131.702,127.76,129.345,45153835
2022-02-23,131.173,131.574,127.067,127.127,32904872
2022-02-24,124.502,132.52,124.502,132.211,54652485
2022-02-25,133.069,134.784,131.277,133.974,36537955
2022-02-28,132.569,135.261,132.113,134.569,39005307
2022-03-01,134.39,135.764,132.737,133.578,26591408
2022-03-02,134.142,134.774,132.591,134.086,23605061
2022-03-03,135.519,135.946,132.545,133.416,24692429
2022-03-04,132.448,133.369,129.867,131.429,30561026
2022-03-07,131.013,131.26,125.839,125.922,45276478
2022-03-08,125.794,130.776,125.221,126.645,40573652
2022-03-09,130.776,133.253,129.432,132.938,37159620
2022-03-10,130.792,132.791,130.44,131.952,27199645
2022-03-11,133.006,133.313,129.163,129.401,31640726
2022-03-14,129.78,129.937,124.822,125.496,38951954
2022-03-15,126.517,129.385,125.266,128.731,31031606
2022-03-16,130.261,132.852,128.269,132.8,35705950
2022-03-17,132.668,133.596,131.707,133.356,28366379
2022-03-18,132.942,135.752,131.78,135.635,44728459
2022-03-21,135.673,136.555,133.608,135.611,26928947
2022-03-22,135.611,140.54,135.611,139.363,35624214
2022-03-23,138.202,139.084,137.338,137.776,25244583
2022-03-24,138.697,141.108,137.254,141.061,26492250
2022-03-25,141.403,141.522,139.233,141.161,24230601
2022-03-28,140.391,141.489,139.306,140.945,35176317
2022-03-29,142.131,143.275,141.525,141.991,34441422
2022-03-30,141.945,142.204,141.089,141.425,19956844
2022-03-31,141.54,141.595,138.522,138.566,37660750
2022-04-01,138.996,139.964,137.808,139.644,26035480
2022-04-04,139.851,143.193,139.803,142.456,26064986
2022-04-05,142.353,142.474,139.875,140.083,21495762
2022-04-06,138.249,138.857,135.028,136.054,32586181
2022-04-07,135.519,136.668,133.742,135.397,26328699
2022-04-08,135.095,135.179,132.486,132.807,25233945
2022-04-11,131.348,131.615,128.203,128.358,37016764
2022-04-12,131.125,131.125,126.331,127.253,32829279
2022-04-13,127.538,129.863,127.28,129.425,28028479
2022-04-14,130.008,130.008,126.143,126.272,31712525
2022-04-18,126.541,127.749,125.726,127.215,20884093
2022-04-19,127.23,129.862,126.54,129.54,26585788
2022-04-20,130.42,130.924,127.039,127.578,31810359
2022-04-21,128.783,129.628,124.077,124.363,36577277
2022-04-22,124.549,124.949,118.496,119.204,57089929
2022-04-25,118.67,122.833,118.083,122.629,46295479
2022-04-26,121.852,122.068,118.083,118.222,73319711
2022-04-27,114.055,116.819,112.33,113.881,92153438
2022-04-28,115.995,119.217,113.703,118.094,49061851
2022-04-29,116.312,117.494,113.403,113.698,42830704
2022-05-02,112.995,116.324,112.193,116.162,35661830
2022-05-03,116.011,118.014,115.615,116.91,25057869
2022-05-04,116.609,122.41,114.701,121.819,50096227
2022-05-05,119.77,120.602,114.591,116.085,46006756
2022-05-06,114.768,117.146,113.604,115.328,39853531
2022-05-09,112.841,114.662,111.597,112.105,40950774
2022-05-10,115.091,115.83,112.494,113.982,40045022
2022-05-11,112.827,115.944,112.827,113.192,37670807
2022-05-12,110.976,113.882,109.428,112.437,54031341
2022-05-13,114.119,117.449,113.195,115.631,35165498
2022-05-16,114.541,115.75,113.478,114.032,26084657
2022-05-17,116.418,116.478,114.455,116.052,23136730
2022-05-18,114.585,114.983,111.153,111.495,35253315
2022-05-19,111.029,112.601,109.602,109.985,34268176
2022-05-20,111.547,111.779,105.414,108.515,49140455
2022-05-23,109.192,111.743,108.348,111.085,37319739
2022-05-24,105.39,106.073,101.517,105.588,77058114
2022-05-25,104.607,106.115,103.482,105.423,40403276
2022-05-26,105.295,108.256,104.845,107.402,38084782
2022-05-27,109.087,111.912,108.744,111.91,38051562
2022-05-31,112.339,115.317,111.674,113.351,50193559
2022-06-01,114.44,116.679,112.841,113.48,36738218
2022-06-02,113.588,117.473,112.538,117.197,38130005
2022-06-03,115.642,115.902,113.108,114.127,26230203
2022-06-06,116.284,118.916,115.744,116.398,33663131
2022-06-07,115.063,117.266,114.637,116.726,31704978
2022-06-08,116.34,118.142,116.179,116.771,26202383
2022-06-09,115.908,117.871,114.361,114.421,25891480
2022-06-10,112.039,112.87,109.967,110.761,41632215
2022-06-13,106.401,108.399,105.736,106.008,47423212
2022-06-14,106.15,107.534,105.418,106.33,33828448
2022-06-15,108.153,111.021,107.281,109.368,39842089
2022-06-16,106.834,108.255,104.758,105.651,51872323
2022-06-17,105.651,108.306,104.667,106.756,51562765
2022-06-21,108.537,112.083,108.208,111.141,47587687
2022-06-22,110.157,112.937,109.983,111.085,30885699
2022-06-23,111.826,112.335,110.102,111.836,28464734
2022-06-24,112.586,117.653,112.545,117.549,41312902
2022-06-27,117.845,118.152,114.764,115.416,36552788
2022-06-28,115.385,116.887,111.444,111.604,36011032
2022-06-29,111.149,112.751,110.472,111.298,24806420
2022-06-30,109.602,110.487,106.365,108.57,43325552
2022-07-01,107.543,108.855,106.345,108.345,35604262
2022-07-05,106.714,112.968,105.35,112.854,39542467
2022-07-06,112.893,115.172,111.073,114.158,37567072
2022-07-07,114.665,118.759,114.419,118.354,41084276
2022-07-08,116.827,119.253,116.479,118.923,38376777
2022-07-11,117.572,117.572,114.913,115.258,31356961
2022-07-12,115.795,116.551,113.28,113.608,30068306
2022-07-13,111.297,113.784,110.801,110.952,43880516
2022-07-14,109.812,110.692,107.982,109.968,37137179
2022-07-15,111.597,112.731,110.499,111.374,46938662
2022-07-18,112.233,113.27,107.979,108.636,43321063
2022-07-19,110.449,113.608,109.164,113.399,36663373
2022-07-20,112.761,114.983,112.074,113.488,35729481
2022-07-21,113.868,114.136,110.712,113.927,32794620
2022-07-22,110.599,111.934,106.115,107.51,49078455
